observationUri,Timeliness,Relevance,Availability,Accuracy
http://dtp-24.sncs.abdn.ac.uk:8093/observation/fc0ebe08-6a99-491a-b0d8-3eb338779409,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/79283c80-f2ec-435e-868d-2abde421a362,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/5550e867-dc9a-4f19-9e01-e08cd5868b06,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/c50c516d-0838-4bb8-b9a3-1e4d4128478b,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/0d0be5a1-137d-4acf-bbde-1afdf7fce8f1,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/4b2e1ef9-88f3-4988-9734-ea9c18a0ae4a,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/44eac21d-b3a4-4ec5-8272-6e4a7aa334ed,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/57708081-3fbb-41be-b3a9-8ce2874ff251,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/bcae6e9b-fb13-47c8-8eee-d4190f48be9e,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/f629bf03-ae8b-4213-862b-ac399c2b0c75,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/c55368bd-208c-4e44-9209-e80a7209b1e7,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/049e0215-69ab-4d04-bb27-0d4c7cfe1a62,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/2ba79872-0d06-4750-8dde-03a4554903ab,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/58bfc878-b822-4f39-b3b3-6ee0f509338a,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/bc296f2d-a9f5-47fd-a23a-ad2c15cc2525,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/4aea92a4-a7fe-4580-a605-1e0349b4ee42,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/7f9b9664-4b7d-47d0-bca3-2a9a93433290,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/79ca9d68-9c54-4dd8-8098-802993dd1a55,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/a6ff39c4-35b9-4cd5-a569-2ea6825a7e9b,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/06ad0db5-a2f1-4d8f-9ed1-2e534b9cd329,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/131ed521-52c8-485d-8111-a7e89277ee57,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/94463e19-8466-441d-ba22-ca521761d166,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/eff85f09-4f81-4fd1-98a6-fbeeff52c01f,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/5269d572-ec48-405a-a049-7dae70e960d0,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/f3eb3227-63d9-4d69-9e37-1dcb6b3f00a5,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/18bf3106-bebe-45ca-8ee2-04e1edfc7de3,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/ae167e0c-0689-4e13-856b-13f275072ada,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/9a13658d-3100-4831-b3e8-3f209a2c4f15,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/73ac7734-cf1f-4644-8cb4-cedb7ccedc8e,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/1bb02924-7090-4e78-9d39-57b7105d2d22,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/829f94e7-4c71-4f79-a249-11a366de551f,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/098e5361-4fb8-4a9b-a70c-ce91a1baea40,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/d19992bc-6bb4-469d-9284-a7f2c47b078e,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/acef813a-182a-4f0b-ba3e-2755411a2ac1,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/a4d4519b-e6f9-47ff-b750-b524cecad057,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/f00e4606-ec27-401e-9031-39e68c184f86,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/f580e063-01f0-4889-a028-45ec148b724a,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/c72d3955-76e4-44fb-8226-8940852ab2ae,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/d6ee833e-f7a8-4f59-9d6c-21e999ff02c0,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/2b73f3b7-d0f3-4bad-b765-bfc2c088284d,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/51398cfa-4a8a-411d-abbc-ffe5b4f756d7,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/f011bef2-a1c7-4193-b069-3bcb8cdd1341,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/82011277-6f91-4147-8c6a-e0d32b42fa9b,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/f712e54a-75ae-4fdc-8ac8-95a400377422,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/bf7e5bfb-801e-49a4-8801-78efb21f7ef2,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/39065bdd-61ca-452d-bc9a-3d91b122e3c1,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/003d1364-04e0-48e1-8f28-aef0dca55bba,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/a4031dcd-4a90-4522-9344-8da1585fd84c,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/983cd330-b5f5-4257-a85f-bed099483df6,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/69cf320a-d024-4c39-8341-e5f92f6dd497,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/da967b09-aabb-4f88-b11b-a9b1b974e4fb,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/0eadff5e-1017-4a0c-817b-eb8bcd1ea60d,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/df92e698-8cb0-498b-9a80-544cbca41c98,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/bd02bffd-9d06-418a-ac93-448cdccc5c61,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/11f1bbd3-dad5-4b4b-8d38-01a65efa15e4,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/7f1da0ad-4cd5-4fca-9de7-869420aa730b,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/80734578-a303-4960-a52b-816f373a785a,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/8b5d50c1-ba19-467d-b3df-5e3c14b15a96,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/a22e152a-73a2-4736-823e-dfeb989c7371,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/43e8a77e-025b-4eaa-88ee-9f88bfcd833b,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/d6259ece-0698-4716-9452-6e88c5197337,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/d7e0e83b-b938-4bee-a4b7-73d0fa930611,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/d9d9675e-62a9-41cc-9b12-6c2476699ce7,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/6b4e01ab-14a2-4256-a6e8-38c970e07207,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/08180062-9ffb-4fb4-9beb-78439654457a,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/0823ba4d-cd8b-41c9-9437-992abf866697,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/09238a4f-018d-43fc-b5d9-ef53b28709b4,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/025cfd42-6fbd-4fc4-b973-436b3f33c87e,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/ac94f20f-8760-4052-b303-2b63dac2e22b,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/510626f0-d62d-43c3-baac-89ef2153277f,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/e242af96-1724-4015-af87-4230cc17e0c3,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/a482b20a-d722-47dd-9dc1-6c05c0cd5f2e,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/9e684148-1b2b-4b14-9a19-5fd7dbac4b2f,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/222bac03-e674-4c1c-9ba5-73cdd3091156,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/5b8edff7-4ba9-4e58-9c3f-f9d968b481ad,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/93a3736c-c537-4bdb-823a-ad9e47c1b509,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/fa85e1e7-1249-429f-b909-faa73defd65e,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/83f2861d-86ff-418e-aae9-94c601e576ab,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/6d58214c-962a-4cca-b7e1-5ada62b67abf,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/7782d331-e10a-4d8a-9052-236b2f736377,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/848fe5be-f960-4a75-91de-a33247ef5d45,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/a03dd7c0-f934-4ae6-a899-a74f11412d6f,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/f0e39b56-a50e-4432-a9e9-afc6a9095039,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/eb449508-36b3-4e9b-bc8b-85edf9c70135,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/6e83e2d0-250c-4585-9e53-64563bac8295,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/ed8dba91-0760-42cc-801b-7374b9888259,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/12a72076-32ad-4d60-af9b-c0d1cce485b4,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/e375fbc4-3e12-4fbb-aa54-be2f16e64b21,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/0f6b93fd-fc20-4c1e-a976-82e3f6a66711,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/84aaf989-9260-442f-b620-30c1b7ab5ac5,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/95d8ed5d-702c-4ac5-916b-18b8a42aa8b2,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/933a3407-b1b2-4735-b36b-fa135dee1b02,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/e3eabbb0-509d-4c1c-8b1c-b40637b5defb,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/a5ef340c-eb17-4cd8-981e-c0c9d3e36aa6,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/d37771c6-1b9a-4dad-b9be-06322a26d5ec,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/672f2f4e-a327-4f77-b032-60dc3805b06f,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/f507d090-e690-4d2c-9a10-403cfacfac0b,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/e406e33e-3b89-43e8-b260-82e7fa0467de,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/45d493d5-1285-442e-ac79-21787f8f633b,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/6b3984e3-5387-4042-91cf-ed9a6f8eca4a,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/e21f2b0e-8e55-4bbd-b37b-d27a4ae39bdc,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/835da447-034e-4c82-a3f5-a4b40f413b6e,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/04576bd4-0586-4db1-a554-336d5a795dd6,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/e02b0fd4-3a34-4f77-8fac-29b37d0035b3,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/d91342a0-a736-4839-92bf-2fe518ad23ee,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/96daffcb-5e06-40ee-8c1a-5584cf09b8ee,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/216cca43-e335-4246-9a49-61532e1a0697,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/ed50afdd-650e-4021-9b8c-9fa28b607291,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/978071ea-c509-4e80-b27f-bf7db2230adf,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/19d4f2a3-c794-4a5c-b892-1315859b4728,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/5bfcfbef-7300-443c-9f1a-c2598bf8bd54,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/680d90eb-70c5-4e5a-8419-4af49aa4e4a3,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/09374cd2-6f7c-42f3-aec2-176031dc6f8f,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/2a951b6f-06cd-421b-8890-96e4386ca8a9,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/086cdb71-ccf2-406d-8304-6261f95bec63,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/ddcc8eb2-a11a-494b-9ba9-d7f83cef05d1,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/bbaad87a-9f64-4593-88c6-603c127acf3e,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/fb5a7170-0058-4648-b68b-5868fbff4cd4,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/3c558add-0108-445d-8999-34c514bb8f23,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/74b3ab09-a1b5-484b-9c6a-a2b9a074519a,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/af37f890-8ffa-4dbd-af2e-52782e0446d1,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/e19d641a-8569-4c4d-a566-f183ee3f5a2c,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/1deccd6e-8b13-429f-bba5-80ea045e3e6d,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/952eb4cb-2b81-462c-80ab-6493068d5d06,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/245fa749-87d3-4dd1-b699-6fe588d456b0,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/bd278a55-a37f-40ed-a837-f630acbf1bcc,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/296cc24c-855c-47fa-8190-91a065180cc0,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/95fb7ed9-2a97-41cf-8f80-1c0f843eda63,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/3c8fcdf1-3178-4683-9468-9eb65d799d6a,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/380baf29-d7d5-4285-8204-0593c353be09,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/de0b0f85-7f72-4ba5-82ae-8548228ec19d,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/a7649587-aebf-4c3b-95f6-7e9abf1ef35e,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/010f827e-1b2c-435d-8d93-0d8913d2ed9f,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/0cde2460-1105-4bb1-9ac9-b1d9fa444947,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/59f55ef2-c89c-482a-833d-9da3e7177fb6,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/d96f57a1-f133-4774-a945-a67a6e725ead,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/60353f9f-f6d4-4d99-81b3-45c3915a87fa,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/fb84fde9-6bd2-4b09-8332-0207767abae1,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/83fecbec-3887-461a-b610-162f6d23009c,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/99090192-b6f8-4186-aa4f-1576ea1059a1,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/bda29964-c7f8-436e-b0f7-144da88abe10,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/d52db4a5-f1e8-4bf8-811a-bfefa54ea1ab,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/8898e4c5-81dc-4fef-a3d8-1ae3af3d0cda,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/ec041c17-d506-4015-8d30-1e5cc1767b36,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/93558e3b-b4d2-4269-a4c4-8991954086f1,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/7da4c7f9-087c-4c48-a0c8-a4b12280602a,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/c9063f0a-491a-4ec4-a2a9-0af646ba2f70,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/ad096f76-92fb-40a6-a854-0370db7dd107,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/018fc76e-e7f1-4379-9ca5-7719056ee1fb,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/549c9ddb-13bf-4cd5-812c-74bb1ffe0301,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/339bb305-745d-479d-91d3-6db8b19e865b,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/4c097a53-be2c-4f1e-8c28-5117d884285b,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/ecdd361b-4aac-444f-b480-13169d17dcae,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/cf9da2cf-b57e-4787-bdc4-3a7baed8dc41,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/8199eaf6-b60c-44f2-858a-96a385dfcc74,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/3807a9a5-2dea-4284-8d9d-ed1d11d3dc70,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/77605d95-be58-48b3-bc25-f80f68149f83,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/0cc8350c-562f-4ead-b21c-ac2ee584727c,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/e6634048-caa5-4fe4-bbf8-9176e5a1f7e9,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/75de4735-d117-497b-8f7a-203c71b7722f,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/1de5ce58-bc2b-489b-a398-169eb82086a6,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/13a3a458-49f8-47f7-9822-4f8b98c105ce,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/7ef6f71f-e349-4835-bdaf-33d7fb1bc0c8,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/3fef0f99-01d8-43c2-b3f7-ef1bd6e59f82,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/6253cb8e-49cb-424f-ac2f-7196be8dd810,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/1dc20d24-8827-4af4-bac9-afbb67532bdf,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/1598e1f4-bff9-4a0f-82f3-f7a48a614072,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/83334787-b0e5-4379-8ee0-49ae014102ab,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/5dcdb0e0-abba-487b-a5fa-25726136f1c1,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/96486ffc-a6fa-43e0-89f3-200fc26fd94f,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/06b4c61c-33aa-43c6-a02f-ddce6c993535,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/10db59ed-5e6d-446d-92d1-84b3991bbbde,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/f863457a-7797-4585-8ec3-3f406119d7c5,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/0d123974-9f41-4257-9493-57f12263535b,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/acf26b72-de52-42e3-945a-689535a65c69,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/2d749cec-c633-4523-8f54-214debba4a22,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/aacaa5a2-a68b-4282-833c-81cc36efaba2,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/6966a379-6b69-4d8a-b7ab-7674c09a9f20,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/865773a1-5cea-4c3f-89d7-e683489b6ddd,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/5fe2adec-7c34-4827-a1ff-98f4c0020ea0,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/22b64374-3115-4ae0-b4f5-4ec5517b55d4,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/ee711248-679a-4a80-a9aa-d5c027b4fc19,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/fff85151-eb87-4207-8886-82fabb47d7db,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/5d877159-411f-46e1-9e83-8f3514228cf7,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/9c7f7e73-f383-405d-ba35-5c85fcb53c10,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/05ab0389-a0bd-4173-8db0-dbf64248887c,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/b641f2ee-75a6-48a8-b9b9-15f4f5c0f9a8,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/de52d822-1d59-4eb0-9de6-573311be1b68,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/dcc37950-c269-44a9-b0b6-d307ba3a420e,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/191bfde1-7d53-4a48-a8ae-fc363e906c61,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/19da270b-4148-4c29-a67c-9e32a117a7d0,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/137b87ac-8925-4861-87c5-b9c42940437e,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/635f26ff-10d4-4aae-995f-d51a48e7b3c8,
http://dtp-24.sncs.abdn.ac.uk:8093/observation/471c66ae-5c79-4985-9963-f2e0413c3927,0.0,0.74,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/8052bdd1-b580-4024-a988-ee327945a527,0.0,0.74,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/d7a107cd-f0cf-4476-9d0e-0d29b082edbe,0.0,0.74,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/cf05bd67-e37f-488f-a9f3-e5e4ce79037f,0.0,0.74,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/dc96f227-9792-4fe7-bfc8-a640b15d98de,0.0,0.74,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/e6b412ff-ca05-4e0c-9086-f5926071c38a,0.0,0.74,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/62190056-fcc6-43b8-9e12-c93b1a99f9e5,0.0,0.74,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/f22ae842-c30b-4420-8c28-025833e18383,0.0,0.74,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/71ab4b4e-5e94-479d-bad5-04ddd35e75e6,0.0,0.74,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/0469d78e-442f-4f9a-8e13-bb91e097c4e2,0.0,0.74,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/42bb8519-e993-4f32-98e3-a122ac5624f1,0.0,0.74,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/0ba4f642-fb31-4163-adc0-2a1f822a833c,0.0,0.62,0.59,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/4c793a1c-b961-47dc-988a-4a0011f8a3cf,0.0,0.62,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/951fdf0f-d6d4-41ac-87df-cc6d9565d968,0.0,0.62,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/49e514fd-7739-402a-9723-6650cfac6f18,0.0,0.62,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/efb81217-9362-4142-8b75-5a020c6af902,0.0,0.69,0.24,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/b0719511-8187-47c5-8dd2-56817137afe8,0.0,0.69,0.24,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/7e4d3f97-517e-4717-b877-2450793c56db,0.0,0.69,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/a4f460f5-e8f6-44fa-aa70-7f60fca20048,0.0,0.77,0.55,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/09af2cef-e652-4b3d-b18e-8c27553e0a69,0.0,0.77,0.53,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/f909e6e4-9205-4488-90d8-e7074543facb,0.0,0.77,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/e9b24839-214b-4f65-aeb9-f5848f36bab8,0.0,0.83,0.76,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/797a47c8-4088-4ee1-8517-32395dbb32d0,0.0,0.83,0.75,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/5c6e5d28-7dba-4382-b9c2-956b57991504,0.0,0.83,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/37ef51b6-0a7a-4f27-a0e9-ddef5d1ccb9c,0.0,0.83,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/a3def6c5-9715-46c8-848b-70b0f98b28af,0.0,0.83,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/18374678-0c54-4ee1-8ab2-8930f7fb824a,0.0,0.83,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/3208a2ae-860b-47ac-adb5-c9a09ab9ea23,0.0,0.83,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/476baa71-1377-41bc-82a5-a0ae4d1b08f2,0.0,0.83,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/39477052-6d68-4be9-920b-ae2845105040,0.0,0.83,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/7c5e6bdf-a2ab-4706-a819-276216ef84e9,0.0,0.83,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/21c010af-d926-4c4c-b142-8d80f329da82,0.0,0.83,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/524052f9-5e38-4430-afd2-33d1c8f6e186,0.0,0.60,0.51,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/4bc3e03e-bc82-4903-adcd-d1e23dfe354f,0.0,0.60,0.06,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/da2d05d2-66ac-438b-a213-46b99638798a,0.0,0.60,0.05,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/b39c1481-5011-41a6-b868-1e4e68787e35,0.0,0.60,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/5dd04dda-b63d-480b-8fcc-bfd97fd33254,0.0,0.83,0.38,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/b53c4d38-5f30-40e7-81d5-d34eb9403d81,0.0,0.83,0.38,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/8cca6a92-50da-4324-85dd-f5cca4c7c5d8,0.0,0.83,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/2daeeb22-8d94-4084-8f0e-7592070f88a7,0.0,0.80,0.65,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/6524b590-921a-452a-9832-79de1a3bffba,0.0,0.80,0.64,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/725c40db-55db-4fa8-a759-9ef29696540b,0.0,0.80,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/3bd09427-85bb-43d2-9e03-36b491d5676b,0.0,0.80,0.0,0.0
http://dtp-24.sncs.abdn.ac.uk:8093/observation/1f0c3e2a-7734-4e7c-9134-1ff89a8455d8,0.0,0.80,0.0,0.0
